id,vintage_year,monthly_installment,loan_balance,bureau_score,num_bankrupt_iva,time_since_bankrupt,num_ccj,time_since_ccj,ccj_amount,num_bankrupt,num_iva,min_months_since_bankrupt,pl_flag,region,ltv,arrears_months,origination_date,maturity_date,repayment_type,arrears_status,arrears_segment,mob,remaining_mat,loan_term,live_status,repaid_status,month,arrears_event,bankrupt_event,term_expiry_event,worst_arrears_status,max_arrears_12m,recent_arrears_date,months_since_2mia,avg_mia_6m,max_arrears_bal_6m,max_mia_6m,avg_bal_6m,avg_bureau_score_6m,cc_util,annual_income,emp_length,months_since_recent_cc_delinq
8047928,2006,286.7,72362.17,330,0,0,0,0,0,0,0,0,0,r_i,0.8487,0,15-06-2006,30-06-2036,IO,1,1,111,249,30,1,0,9,0,0,0,1,0,,,0,0,0,72356,286,0.6822,52371,5,12
8170127,2002,154.52,14084.53,543,0,0,0,0,0,0,0,0,0,r_b,0.0457,0,28-01-2002,31-01-2025,Non-IO,1,1,164,112,23,1,0,9,0,0,0,1,0,,,0,-80000,0,14436,534,0.4556,52724,1,6
3620304,2007,681.25,180034.85,463,0,0,0,0,0,0,0,0,0,r_d,0.7064,0,02-04-2007,30-04-2022,IO,1,1,101,79,15,1,0,9,0,0,0,1,0,,,0,0,0,180036,464,0.5816,36280,5,6
3185148,2003,491.8,134542.32,391,0,0,0,0,0,0,0,0,0,r_h,0.7655,0,23-06-2003,30-06-2028,IO,1,1,147,153,25,1,0,9,0,0,0,1,0,,,0,-6,0,134540,428,0.4526,71063,8,11
4561644,2005,609.57,77198.25,448,0,0,0,0,0,0,0,0,0,r_g,0.7519,0,02-03-2005,31-03-2030,Non-IO,1,1,126,174,25,1,0,9,0,0,0,1,0,,,0,0,0,78302,434,0.775,59913,7,6
7427265,2006,643.78,87078.21,440,0,0,0,0,0,0,0,0,1,r_m,0.6723,0,08-12-2006,31-12-2031,Non-IO,1,1,105,195,25,1,0,9,0,0,0,1,0,,,0,-314,0,88110,458,0.5314,67118,9,9
8168188,2006,520.47,131008.93,163,0,0,1,18,1897,0,0,0,0,r_g,1.0179,0,03-05-2006,31-05-2036,IO,1,1,112,248,30,1,0,9,0,0,0,1,0,,,0,-4992,0,131116,152,0.6415,74054,7,4
1438370,2003,139.85,7044.52,532,0,0,0,0,0,0,0,0,0,r_m,0.0617,0,27-05-2003,31-05-2020,Non-IO,1,1,148,56,17,1,0,9,0,0,0,1,0,,,0,-1530,0,7438,554,0.1786,92129,6,13
2433060,2006,113.62,30022.7,425,0,0,0,0,0,0,0,0,0,r_d,0.1502,0,31-07-2006,31-07-2021,IO,1,1,110,70,15,1,0,9,0,0,0,1,0,,,0,0,0,30022,426,0.427,57925,5,6
5536165,2002,487.4,31945.3,473,0,0,0,0,0,0,0,0,0,r_d,0.0834,0,16-01-2002,31-01-2022,Non-IO,1,1,164,76,20,1,0,9,0,0,0,1,0,,,0,0,0,33236,484,0.5432,61791,4,4
1254551,2007,441.8,104281.42,266,0,0,0,0,0,0,0,0,1,r_d,0.7655,0,15-02-2007,29-02-2032,IO,1,1,103,197,25,1,0,9,0,0,0,1,0,,,0,-5682,0,104996,266,0.5304,47145,2,4
2886950,2006,933,75229.34,350,0,0,0,0,0,0,0,0,0,r_i,0.4224,0,21-09-2006,30-09-2023,Non-IO,1,1,108,96,17,1,0,9,0,0,0,1,0,,,0,0,0,77484,350,0.4072,89038,11,5
6393983,2006,505.67,78963.76,390,0,0,0,0,0,0,0,0,1,r_c,0.6814,0,11-07-2006,31-07-2036,Non-IO,1,1,110,250,30,1,0,9,0,0,0,1,0.113651195,,,0,-58,0,79622,398,0.5295,41506,3,10
2417822,2006,617.3,98901.34,505,0,0,0,0,0,0,0,0,1,r_h,0.8045,0,24-11-2006,30-11-2036,Non-IO,1,1,106,254,30,1,0,9,0,0,0,1,0,,,0,0,0,99678,506,0.6325,79868,8,7
1901916,2006,306.5,54506.55,431,0,0,0,0,0,0,0,0,1,r_i,0.5778,0,21-03-2006,31-03-2041,Non-IO,1,1,114,306,35,1,0,9,0,0,0,1,0,,,0,0,0,54818,374,0.4515,55372,6,9
5499873,2004,336,89980.89,194,0,0,3,2,4561,0,0,0,0,r_d,0.4782,0,09-11-2004,30-11-2027,IO,1,1,130,146,23,1,0,9,0,0,0,2,1,,,0,336,2,90154,194,0.2943,68393,6,14
8796368,2004,934.1,200980.8,247,0,0,1,38,3666,0,0,0,0,r_g,1.0034,1.464457767,02-03-2004,31-03-2029,Non-IO,2,2,138,162,25,1,0,9,0,0,0,2,2.65169682,30-04-2015,5,2,1974,2,201788,244,0.5559,38723,2,11
8946039,2004,949.2,133208.69,515,0,0,0,0,0,0,0,0,1,r_l,0.6916,0,13-08-2004,31-08-2034,Non-IO,1,1,133,227,30,1,0,9,0,0,0,1,0,,,0,-6360,0,136270,516,0.4633,30368,2,10
7867663,2006,577.72,74964.45,334,0,0,1,37,4732,0,0,0,0,r_h,0.4616,0,20-12-2006,31-12-2031,Non-IO,1,1,105,195,25,1,0,9,0,0,0,1,0,,,0,0,0,75772,322,0.5787,68714,7,10
5629464,2005,624.4,104941.89,380,0,0,1,57,11111,0,0,0,0,r_f,0.3286,0,24-10-2005,31-10-2030,Non-IO,1,1,119,181,25,1,0,9,0,0,0,1,0,,,0,-170,0,106820,380,0.4297,87674,11,3
1299436,2006,437.9,76782.46,531,0,0,0,0,0,0,0,0,1,r_e,0.4433,0,10-02-2006,28-02-2041,Non-IO,1,1,115,305,35,1,0,9,0,0,0,1,0,,,0,-250,0,77242,536,0.5917,74243,10,12
6106511,2003,797.9,94671.98,385,0,0,0,0,0,0,0,0,0,r_d,0.3971,0,17-10-2003,31-10-2028,Non-IO,1,1,143,157,25,1,0,9,0,0,0,1,0,,,0,0,0,96202,386,0.3764,38488,5,13
3079225,2006,794.5,141915.58,238,0,0,0,0,0,0,0,0,0,r_m,0.6101,0.797986155,28-03-2006,31-03-2041,Non-IO,2,1,114,306,35,1,0,9,0,0,0,1,0.993077407,,,0,768,0,142802,252,0.6232,83005,9,8
4913838,2006,871.04,113306.69,392,0,0,0,0,0,0,0,0,1,r_g,0.7759,0,30-01-2006,31-01-2031,Non-IO,1,1,116,184,25,1,0,9,0,0,0,1,0,,,0,-32,0,114766,300,0.3977,56751,10,11
9022171,2004,83.1,17941.21,464,0,0,0,0,0,0,0,0,0,r_i,0.1878,0,15-01-2004,31-01-2029,IO,1,1,140,160,25,1,0,9,0,0,0,1,0,,,0,-3618,0,18142,496,0.3616,73708,8,14
7250735,2006,332.52,51277.77,313,0,0,0,0,0,0,0,0,1,r_e,0.3602,0,26-09-2006,30-09-2035,Non-IO,1,1,108,240,29,1,0,9,0,0,0,1,0,,,0,-36,0,51724,360,0.3554,85869,10,13
4789310,2005,564.95,99137.97,417,0,0,0,0,0,0,0,0,1,r_h,0.8591,0,16-11-2005,30-11-2040,Non-IO,1,1,118,302,35,1,0,9,0,0,0,1,0,,,0,-714,0,99722,430,0.5728,72725,8,5
7858458,2006,466,73609.61,517,0,0,0,0,0,0,0,0,1,r_e,0.2444,0,16-05-2006,31-05-2036,Non-IO,1,1,112,248,30,1,0,9,0,0,0,1,0,,,0,0,0,74210,512,0.8329,56838,8,5
6492483,2007,441.57,60556.43,360,0,0,0,0,0,0,0,0,1,r_i,0.7786,0,22-05-2007,31-05-2032,Non-IO,1,1,100,200,25,1,0,9,0,0,0,1,0,,,0,-20,0,61254,360,0.3018,90933,3,15
5337659,2005,295.93,47932.15,515,0,0,0,0,0,0,0,0,0,r_i,0.3825,0,23-06-2005,30-06-2030,Non-IO,1,1,123,177,25,1,0,9,0,0,0,1,0,,,0,-3868,0,49010,506,0.2383,47261,4,15
6945359,2006,392.14,39208.88,475,0,0,0,0,0,0,0,0,0,r_m,0.1333,0,20-04-2006,30-04-2026,Non-IO,1,1,113,127,20,1,0,9,0,0,0,1,0,,,0,0,0,40056,484,0.3867,63714,3,12
5737866,2006,522.6,88533.76,229,0,0,0,0,0,0,0,0,1,r_c,0.768,0.786394948,20-06-2006,30-06-2040,Non-IO,2,1,111,297,34,1,0,9,0,0,0,1,0.786394948,,,0,410,0,88690,216,0.4793,51364,3,5
2367352,2002,1099.8,297460.51,244,0,0,0,0,0,0,0,0,0,r_f,0.7843,0,19-08-2002,31-08-2022,IO,1,1,157,83,20,1,0,9,0,0,0,1,0,,,0,-152,0,297414,244,0.4261,64080,6,9
4667535,2006,426.73,112759.93,535,0,0,0,0,0,0,0,0,0,r_c,0.8464,0,02-03-2006,31-03-2030,IO,1,1,114,174,24,1,0,9,0,0,0,1,0,,,0,0,0,112760,536,0.4742,100495,7,3
8748632,2006,1529.6,385926.31,298,0,0,1,18,8525,0,0,0,0,r_d,0.6678,0,22-08-2006,31-08-2031,IO,1,1,109,191,25,1,0,9,0,0,0,2,1.449529289,,,0,0,0,385870,282,0.4332,75484,4,12
9488963,2006,299.5,39331.06,315,0,0,0,0,0,0,0,0,1,r_i,0.6283,0,17-02-2006,28-02-2031,Non-IO,1,1,115,185,25,1,0,9,0,0,0,1,0,,,0,-72,0,39826,352,0.433,49111,5,4
1347886,2006,610.66,161344.46,483,0,0,0,0,0,0,0,0,0,r_i,0.6598,0,28-11-2006,30-11-2016,IO,1,1,106,14,10,1,0,9,0,0,0,1,0,,,0,0,0,161346,482,0.4816,43129,3,7
9206850,2005,494.8,124689.74,459,0,0,0,0,0,0,0,0,1,r_b,0.7034,0,17-11-2005,30-11-2020,IO,1,1,118,62,15,1,0,9,0,0,0,1,0,,,0,0,0,124684,448,0.234,69829,11,12
3903550,2007,436.33,60920.46,453,0,0,0,0,0,0,0,0,0,r_i,0.7665,0,29-05-2007,31-05-2032,Non-IO,1,1,100,200,25,1,0,9,0,0,0,1,0,,,0,0,0,61636,488,0.2052,59094,10,11
5818601,2006,824.2,131124.79,291,0,0,0,0,0,0,0,0,1,r_d,0.6516,0,02-08-2006,31-08-2036,Non-IO,1,1,109,251,30,1,0,9,0,0,0,1,0,,,0,-658,0,132174,280,0.2391,34717,5,12
3467083,2006,527.6,84708.33,515,0,0,0,0,0,0,0,0,1,r_e,0.3332,0,18-12-2006,31-12-2036,Non-IO,1,1,105,255,30,1,0,9,0,0,0,1,0,,,0,0,0,85370,512,0.5709,66196,9,9
2085476,2006,496.32,123924.84,435,0,0,0,0,0,0,0,0,0,r_m,0.6014,0,27-11-2006,30-11-2016,IO,1,1,106,14,10,1,0,9,0,0,0,1,0,,,0,-14752,0,126490,436,0.361,52364,4,14
3752108,2006,840.9,85530.24,433,0,0,0,0,0,0,0,0,1,r_h,0.5723,0,27-07-2006,31-07-2026,Non-IO,1,1,110,130,20,1,0,9,0,0,0,1,0,,,0,0,0,87270,434,0.5274,42672,4,13
4149309,2003,319.39,407729.76,518,0,0,0,0,0,0,0,0,0,r_c,0.5757,0,30-10-2003,31-10-2019,IO,1,1,143,49,16,1,0,9,0,0,0,1,0,,,0,0,0,407726,534,0.7596,71694,5,3
8439127,2005,516.4,69202.52,263,0,0,1,57,11591,0,0,0,1,r_e,0.4052,0,10-06-2005,30-06-2030,Non-IO,1,1,123,177,25,1,0,9,0,0,0,1,0.282862122,,,0,0,0,70100,270,0.5895,49675,2,4
9961094,2005,1158.99,111712.11,343,1,56,1,56,0,0,1,0,0,r_d,0.4427,0,13-12-2005,31-12-2025,Non-IO,1,1,117,123,20,1,0,9,0,0,0,1,0,,,0,-524,0,114220,356,0.3872,71191,9,14
4267255,2003,649,205461.36,243,0,0,0,0,0,0,0,0,1,r_f,0.3252,0,31-10-2003,31-10-2015,IO,1,1,143,1,12,1,0,9,0,0,1,1,0,,,0,-34156,0,202624,280,0.8898,33084,2,7
1336863,2005,401.14,105987.43,496,0,0,0,0,0,0,0,0,0,r_e,0.238,0,30-06-2005,30-06-2025,IO,1,1,123,117,20,1,0,9,0,0,0,1,0,,,0,0,0,105988,516,0.605,61121,8,4
6031015,2005,471.8,73429.49,384,0,0,0,0,0,0,0,0,1,r_c,0.6904,0,18-10-2005,31-10-2035,Non-IO,1,1,119,241,30,1,0,9,0,0,0,1,0,,,0,0,0,74054,434,0.5087,59634,7,8
2674384,2006,304.5,40535.35,332,0,0,0,0,0,0,0,0,1,r_g,0.6619,0,01-06-2006,30-06-2031,Non-IO,1,1,111,189,25,1,0,9,0,0,0,1,0,,,0,0,0,41032,300,0.5331,48963,3,6
9520313,2006,449.3,109865.13,273,0,0,0,0,0,0,0,0,1,r_m,0.897,0,23-11-2006,30-11-2031,Non-IO,1,1,106,194,25,1,0,9,0,0,0,1,0,,,0,0,0,109916,296,0.6089,74301,7,11
6351754,2003,434.53,118586.43,229,0,0,0,0,0,0,0,0,0,r_c,0.8969,0,27-03-2003,31-03-2024,IO,1,1,150,102,21,1,0,9,0,0,0,1,0,,,0,-2196,0,118588,254,0.4464,62388,7,5
2363464,2003,960.36,147213.48,435,0,0,0,0,0,0,0,0,0,r_d,0.6493,0,27-02-2003,28-02-2035,Non-IO,1,1,151,233,32,1,0,9,0,0,0,1,0,,,0,-5192,0,148610,388,0.457,45697,6,9
3388348,2006,76.85,93152.74,472,0,0,0,0,0,0,0,0,0,r_g,0.8765,0,22-12-2006,31-12-2029,IO,1,1,105,171,23,1,0,9,0,0,0,1,0,,,0,0,0,93152,486,0.4353,83150,10,3
4148395,2005,437.7,68067.71,318,0,0,0,0,0,0,0,0,1,r_h,0.5947,0,09-08-2005,31-08-2035,Non-IO,1,1,121,239,30,1,0,9,0,0,0,1,0,,,0,0,0,68646,238,0.6091,61593,7,10
1841908,2006,881.36,140644.83,421,0,0,0,0,0,0,0,0,1,r_i,0.7608,0,27-11-2006,30-11-2036,Non-IO,1,1,106,254,30,1,0,9,0,0,0,1,0,,,0,0,0,141750,440,0.6416,46665,6,7
8687431,2006,454.6,55816.86,380,0,0,0,0,0,0,0,0,1,r_i,0.6134,0,21-09-2006,30-09-2029,Non-IO,1,1,108,168,23,1,0,9,0,0,0,1,0,,,0,-20,0,56624,352,0.4592,47339,2,4
6467022,2005,184.16,20579.56,492,0,0,0,0,0,0,0,0,0,r_c,0.175,0,03-06-2005,30-06-2025,Non-IO,1,1,123,117,20,1,0,9,0,0,0,1,0,,,0,-132,0,21166,464,0.366,75531,8,11
2487184,2007,494.88,67089.28,333,0,0,0,0,0,0,0,0,1,r_l,0.768,0,09-02-2007,29-02-2032,Non-IO,1,1,103,197,25,1,0,9,0,0,0,1,0,,,0,-4,0,67874,334,0.3903,58736,3,13
1060696,2006,540.3,97316.83,334,0,0,0,0,0,0,0,0,1,r_c,0.8442,0,07-12-2006,31-12-2041,Non-IO,1,1,105,315,35,1,0,9,0,0,0,1,0,,,0,0,0,97848,366,0.3093,54467,4,14
4570294,2007,598.37,64571.78,399,0,0,1,7,531,0,0,0,0,r_d,0.4856,0,23-04-2007,30-04-2027,Non-IO,1,1,101,139,20,1,0,9,0,0,0,1,0,,,0,0,0,65800,360,0.623,68922,6,3
8373616,2005,364.63,46935.41,501,0,0,0,0,0,0,0,0,0,r_g,0.2598,0,28-07-2005,31-07-2030,Non-IO,1,1,122,178,25,1,0,9,0,0,0,1,0,,,0,-306,0,47586,518,0.3999,92551,9,15
4187028,2007,505.2,92072.23,215,0,0,0,0,0,0,0,0,1,r_g,0.9694,0.999960412,13-04-2007,30-04-2042,Non-IO,2,1,101,319,35,1,0,9,1,0,0,1,0.999960412,,,0,506,0,92292,234,0.6692,59124,7,6
9408091,2007,507.6,128027.18,504,0,0,0,0,0,0,0,0,1,r_h,0.9781,1,12-04-2007,30-04-2027,IO,2,2,101,139,20,1,0,9,1,0,0,2,1,,,0,0,0,127512,526,0.8561,44815,4,2
6837226,2006,351.98,93038.23,401,0,0,0,0,0,0,0,0,0,r_m,0.5294,0,03-08-2006,31-08-2016,IO,1,1,109,11,10,1,0,9,0,0,1,1,0,,,0,0,0,93034,402,0.5373,45784,3,11
1561178,2006,610.5,95826.72,445,0,0,0,0,0,0,0,0,1,r_b,0.6526,0,28-06-2006,30-06-2036,Non-IO,1,1,111,249,30,1,0,9,0,0,0,1,0,,,0,0,0,96622,434,0.3714,59483,8,15
8178068,2007,517.46,129882.08,353,0,0,0,0,0,0,0,0,1,r_d,0.8039,0,07-03-2007,31-03-2042,IO,1,1,102,318,35,1,0,9,0,0,0,1,0,,,0,0,0,129882,358,0.7056,74086,9,5
7987273,2005,276.63,32092.92,523,0,0,0,0,0,0,0,0,0,r_m,0.2009,0,01-11-2005,30-11-2025,Non-IO,1,1,118,122,20,1,0,9,0,0,0,1,0,,,0,0,0,32646,522,0.4913,76047,9,9
1090194,2005,915.54,107273.63,389,1,55,2,55,3841,0,1,0,0,r_e,0.2705,0.521997947,01-08-2005,31-08-2028,Non-IO,2,1,121,155,23,1,0,9,0,0,0,1,0.521997947,,,0,478,0,109034,382,0.3124,50661,4,17
9774760,2003,326.8,33954.07,445,0,0,0,0,0,0,0,0,1,r_c,0.3672,0.402937576,19-03-2003,31-03-2028,Non-IO,2,1,150,150,25,1,0,9,0,0,0,1,0.861933905,,,0,282,0,34584,470,0.3786,79986,11,11
2023624,2007,654.81,88893.86,375,2,47,2,47,0,0,2,0,0,r_g,0.7997,0,23-01-2007,31-01-2032,Non-IO,1,1,104,196,25,1,0,9,0,0,0,1,0,,,0,-22,0,89938,374,0.3206,93353,4,16
8515586,2007,568.97,102465.59,466,0,0,0,0,0,0,0,0,1,r_c,0.8434,0,24-04-2007,30-04-2042,Non-IO,1,1,101,319,35,1,0,9,0,0,0,1,0,,,0,0,0,103026,468,0.4966,58064,8,5
1342483,2006,576.78,152442.29,364,0,0,0,0,0,0,0,0,0,r_d,0.6103,0,25-08-2006,31-08-2031,IO,1,1,109,191,25,1,0,9,0,0,0,1,0,,,0,-14,0,152438,356,0.4108,63223,6,5
1225363,2003,319.01,37526.37,,,,,,,,,,1,r_e,0.1665,0,17-12-2003,31-12-2028,Non-IO,1,1,141,159,25,1,0,9,0,0,0,1,0,,,0,-22,0,38116,,0.6163,69965,4,11
7519544,2006,462,116427.95,274,1,54,0,0,0,1,0,54,0,r_l,0.8977,0,12-01-2006,31-01-2030,IO,1,1,116,172,24,1,0,9,0,0,0,1,0,,,0,0,0,116422,284,0.5976,64370,6,10
3679073,2006,671.86,119686.1,427,0,0,0,0,0,0,0,0,1,r_d,0.7215,0,09-08-2006,31-08-2041,Non-IO,1,1,109,311,35,1,0,9,0,0,0,1,0,,,0,0,0,120356,442,0.6631,59573,5,6
1222905,2005,715.87,82360.89,434,0,0,0,0,0,0,0,0,0,r_e,0.3194,0,30-09-2005,30-09-2028,Non-IO,1,1,120,156,23,1,0,9,0,0,0,1,0,,,0,-1380,0,83718,444,0.5114,63328,4,8
8160814,2005,711.4,16225.42,529,0,0,0,0,0,0,0,0,0,r_f,0.0328,0,12-10-2005,31-10-2017,Non-IO,1,1,119,25,12,1,0,9,0,0,0,1,0,,,0,0,0,18486,522,0.3433,48954,2,13
9059173,2004,693.2,97680.87,532,0,0,0,0,0,0,0,0,0,r_e,0.2367,0,18-11-2004,30-11-2028,Non-IO,1,1,130,158,24,1,0,9,0,0,0,1,0,,,0,0,0,99632,530,0.4303,49624,1,11
9406095,2006,582.97,103983.45,416,0,0,0,0,0,0,0,0,1,r_h,0.781,0,27-09-2006,30-09-2041,Non-IO,1,1,108,312,35,1,0,9,0,0,0,1,0,,,0,0,0,104570,486,0.4897,70649,7,3
1484954,2005,1417.87,180288.81,456,0,0,0,0,0,0,0,0,0,r_f,0.2283,0,05-04-2005,30-04-2030,Non-IO,1,1,125,175,25,1,0,9,0,0,0,1,0,,,0,0,0,182848,456,0.6489,82567,6,12
4054889,2004,180.6,22218,401,0,0,0,0,0,0,0,0,0,r_g,0.3246,0,02-06-2004,30-06-2029,Non-IO,1,1,135,165,25,1,0,9,0,0,0,1,0,,,0,-350,0,22554,396,0.5451,85530,8,8
1784091,2007,451.61,63052.99,513,0,0,0,0,0,0,0,0,0,r_c,0.3685,0,24-05-2007,31-05-2032,Non-IO,1,1,100,200,25,1,0,9,0,0,0,1,0,,,0,0,0,63794,516,0.5955,66570,4,9
7113503,2005,319.86,40116.86,371,0,0,0,0,0,0,0,0,1,r_i,0.5217,0,23-03-2005,31-03-2030,Non-IO,1,1,126,174,25,1,0,9,0,0,0,1,0,,,0,0,0,40300,400,0.4222,50037,4,11
8554636,2006,248,34315.87,492,0,0,0,0,0,0,0,0,1,r_i,0.5601,0,24-01-2006,31-01-2031,Non-IO,1,1,116,184,25,1,0,9,0,0,0,1,0.878024194,,,0,-26,0,34700,498,0.4172,64657,10,11
8329769,2006,741.93,117509.88,384,0,0,0,0,0,0,0,0,1,r_d,0.6296,0,18-08-2006,31-08-2036,Non-IO,1,1,109,251,30,1,0,9,0,0,0,1,0,,,0,0,0,118462,410,0.318,75192,5,15
8008346,2006,671.3,89772.7,406,1,52,1,52,0,0,1,0,1,r_c,0.6899,0,11-07-2006,31-07-2031,Non-IO,1,1,110,190,25,1,0,9,0,0,0,1,0.092909281,,,0,-626,0,90856,406,0.2924,50711,4,11
3606802,2007,369.9,66785.89,436,0,0,0,0,0,0,0,0,1,r_c,0.8277,0,01-02-2007,28-02-2042,Non-IO,1,1,103,317,35,1,0,9,0,0,0,1,0,,,0,0,0,67148,396,0.6068,37951,3,5
3050339,2005,675.8,169581.74,399,0,0,0,0,0,0,0,0,0,r_d,0.6114,0,15-12-2005,31-12-2030,Non-IO,1,1,117,183,25,1,0,9,0,0,0,1,0,,,0,-858,0,169870,354,0.4999,60679,4,6
5222942,2005,480,80161.77,542,0,0,0,0,0,0,0,0,1,r_g,0.8532,0,15-09-2005,30-09-2040,Non-IO,1,1,120,300,35,1,0,9,0,0,0,1,0,,,0,-3514,0,80974,548,0.5831,76018,11,6
9237886,2006,649.3,87772.81,282,0,0,0,0,0,0,0,0,1,r_e,0.429,0,18-10-2006,31-10-2031,Non-IO,1,1,107,193,25,1,0,9,0,0,0,1,0,,,0,0,0,88806,280,0.8659,73817,7,4
3573812,2005,116.37,136355.57,513,0,0,0,0,0,0,0,0,0,r_l,0.603,0,28-10-2005,31-10-2030,IO,1,1,119,181,25,1,0,9,0,0,0,1,0,,,0,-14056,0,136896,470,0.2496,54227,2,10
6260592,2006,346.5,52899.34,392,0,0,0,0,0,0,0,0,0,r_c,0.6596,0,22-08-2006,31-08-2034,Non-IO,1,1,109,227,28,1,0,9,0,0,0,1,0,,,0,0,0,53408,392,0.4849,60696,7,4
7942532,2007,1025.51,110572.48,299,0,0,0,0,0,0,0,0,1,r_h,0.7191,0.860771714,24-05-2007,31-05-2027,Non-IO,2,1,100,140,20,1,0,9,0,0,0,2,1.630544802,,,0,882,0,112214,322,0.5503,87506,10,10
7789590,2005,167.6,193526.56,381,0,0,0,0,0,0,0,0,0,r_c,0.8121,0,28-09-2005,30-09-2020,IO,1,1,120,60,15,1,0,9,0,0,0,2,1,,,0,168,2,193548,360,0.5335,55432,7,9
1293952,2007,533.77,73807.25,282,0,0,0,0,0,0,0,0,0,r_h,0.5152,0,27-02-2007,29-02-2032,Non-IO,1,1,103,197,25,1,0,9,0,0,0,2,1.185604286,,,0,0,0,74686,298,0.3706,54814,2,15
7461536,2007,721.52,190029.67,415,0,0,0,0,0,0,0,0,0,r_d,0.4589,0,27-03-2007,31-03-2029,IO,1,1,102,162,22,1,0,9,0,0,0,1,0,,,0,-454,0,190162,324,0.3492,69616,5,13
2071940,2004,470.42,64699.13,354,0,0,0,0,0,0,0,0,1,r_h,0.6311,0,03-03-2004,31-03-2034,Non-IO,1,1,138,222,30,1,0,9,0,0,0,1,0,,,0,-2580,0,65438,354,0.5477,67417,10,4
7787863,2006,513.1,80728.66,,,,,,,,,,1,r_d,0.5003,0,17-03-2006,31-03-2036,Non-IO,1,1,114,246,30,1,0,9,0,0,0,1,0,,,0,-4,0,81390,,0.4684,53484,2,4
5125120,2006,588.8,105119.9,413,0,0,0,0,0,0,0,0,1,r_c,0.872,0,05-07-2006,31-07-2041,Non-IO,1,1,110,310,35,1,0,9,0,0,0,1,0,,,0,-682,0,105712,436,0.2711,35589,1,14
2429119,2007,496.5,125133.69,512,0,0,0,0,0,0,0,0,1,r_c,0.9023,0,08-02-2007,29-02-2032,IO,1,1,103,197,25,1,0,9,0,0,0,1,0,,,0,0,0,125128,518,0.5604,57307,7,4
1492236,2006,111.16,180266.56,577,0,0,0,0,0,0,0,0,0,r_b,0.6997,0,20-12-2006,31-12-2020,IO,1,1,105,63,14,1,0,9,0,0,0,1,0,,,0,0,0,180266,582,0.4119,101392,7,4
9055886,2007,474.6,76628.43,341,0,0,0,0,0,0,0,0,1,r_c,0.8169,0,12-01-2007,31-01-2037,Non-IO,1,1,104,256,30,1,0,9,0,0,0,1,0,,,0,0,0,77218,332,0.5994,78414,5,10
5897175,2006,742.08,76482.01,370,0,0,0,0,0,0,0,0,0,r_e,0.2383,0,19-09-2006,30-09-2026,Non-IO,1,1,108,132,20,1,0,9,0,0,0,1,0,,,0,0,0,78056,386,0.2203,38345,6,15
2083688,2005,744.5,113813.55,531,0,0,0,0,0,0,0,0,1,r_m,0.6566,0,02-02-2005,28-02-2035,Non-IO,1,1,127,233,30,1,0,9,0,0,0,1,0,,,0,-18,0,114838,494,0.264,84350,11,15
4422605,2006,478.3,120251.48,502,0,0,0,0,0,0,0,0,1,r_b,0.8111,0,30-03-2006,31-03-2036,IO,1,1,114,246,30,1,0,9,0,0,0,1,0,,,0,0,0,120518,498,0.7651,56666,6,3
8034249,2003,548.5,64547.48,310,0,0,0,0,0,0,0,0,0,r_b,0.4745,0,06-01-2003,31-01-2029,Non-IO,1,1,152,160,26,1,0,9,0,0,0,1,0,,,0,-938,0,65704,268,0.4832,50736,3,6
4014698,2006,1104.81,145949,290,0,0,0,0,0,0,0,0,1,r_f,0.5029,0,15-05-2006,31-05-2031,Non-IO,1,1,112,188,25,1,0,9,0,0,0,1,0,,,0,0,0,147770,266,0.2596,62119,8,14
8396279,2006,391.14,40788.94,408,0,0,0,0,0,0,0,0,0,r_e,0.3618,0,30-11-2006,30-11-2026,Non-IO,1,1,106,134,20,1,0,9,0,0,0,1,0,,,0,0,0,41612,410,0.4445,52674,6,7
2245054,2006,287.55,38472.96,278,0,0,0,0,0,0,0,0,0,r_i,0.6039,0,18-05-2006,31-05-2031,Non-IO,1,1,112,188,25,1,0,9,0,0,0,1,0,,,0,0,0,38966,278,0.3851,59247,10,14
5687442,2005,383.1,40238.22,198,0,0,0,0,0,0,0,0,0,r_h,0.4052,0,24-11-2005,30-11-2026,Non-IO,1,1,118,134,21,1,0,9,0,0,0,1,0,,,0,-84,0,41040,208,0.3346,77594,11,13
9803771,2006,637.21,83957.77,531,0,0,0,0,0,0,0,0,0,r_g,0.5808,0,23-01-2006,31-01-2031,Non-IO,1,1,116,184,25,1,0,9,0,0,0,1,0,,,0,-26,0,85070,526,0.6464,51082,4,8
3593241,2006,440.9,109888.49,253,0,0,0,0,0,0,0,0,1,r_d,0.8644,0,15-12-2006,31-12-2031,IO,1,1,105,195,25,1,0,9,0,0,0,1,0,,,0,-238,0,109982,250,0.5129,62544,3,7
2144763,2007,637.9,102271.19,236,0,0,0,0,0,0,0,0,1,r_h,0.8743,0.860589434,09-02-2007,28-02-2037,Non-IO,2,1,103,257,30,1,0,9,1,0,0,2,1.929879291,,,2,1232,2,103246,236,0.7041,24667,2,6
3185397,2006,346.34,86890.44,203,0,0,0,0,0,0,0,0,1,r_i,0.8138,0,20-07-2006,31-07-2029,IO,1,1,110,166,23,1,0,9,0,0,0,1,0,,,0,0,0,86892,172,0.4664,33631,2,11
